,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
3351,Chicago,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1244,IL,17031222900,2017
3369,Chicago,BRFSS,3.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3513,IL,17031071300,2017
3393,Hoover,BRFSS,9.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,684,AL,01117030305,2017
3401,Chicago,BRFSS,7.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5064,IL,17031220602,2017
3402,Chicago,BRFSS,5.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4243,IL,17031081402,2017
3414,Chicago,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1692,IL,17031310700,2017
3430,Chicago,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6628,IL,17031550100,2017
3457,Chicago,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2780,IL,17031843200,2017
3466,Chicago,BRFSS,15.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2483,IL,17031837300,2017
3467,Chicago,BRFSS,18.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,755,IL,17031280800,2017
3498,Chicago,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,255,IL,17031351500,2017
3566,Peoria,BRFSS,20.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2631,IL,17143005000,2017
3593,Chicago,BRFSS,5.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2646,IL,17031071800,2017
3612,Peoria,BRFSS,16.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1087,IL,17143000100,2017
3630,Chicago,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3723,IL,17031720300,2017
3653,Chicago,BRFSS,5.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1670,IL,17031242900,2017
3701,Chicago,BRFSS,12.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3914,IL,17031700402,2017
3706,Chicago,BRFSS,4.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4256,IL,17031320600,2017
3713,Chicago,BRFSS,16.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5338,IL,17031710800,2017
3720,Chicago,BRFSS,5.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7311,IL,17031839000,2017
3724,Joliet,BRFSS,11.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3082,IL,17197881402,2017
3751,Evanston,BRFSS,8.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5739,IL,17031810200,2017
3767,Chicago,BRFSS,13.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3817,IL,17031520200,2017
3770,Decatur,BRFSS,13.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1544,IL,17115002100,2017
3774,Chicago,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5658,IL,17031610300,2017
3780,Chicago,BRFSS,18.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3085,IL,17031490700,2017
3785,Chicago,BRFSS,21.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1271,IL,17031260400,2017
3798,Chicago,BRFSS,11.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2276,IL,17031760802,2017
3823,Chicago,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1598,IL,17031390500,2017
3848,Chicago,BRFSS,19.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1422,IL,17031671800,2017
3852,Chicago,BRFSS,15.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4610,IL,17031300800,2017
3859,Chicago,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3427,IL,17031700100,2017
3861,Chicago,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3100,IL,17031590700,2017
3866,Naperville,BRFSS,6.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8029,IL,17197880312,2017
3910,Chicago,BRFSS,7.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2278,IL,17031833300,2017
3916,Chicago,BRFSS,16.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3545,IL,17031431301,2017
3935,Joliet,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2722,IL,17197883209,2017
3941,Chicago,BRFSS,11.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3950,IL,17031840300,2017
3955,Chicago,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5458,IL,17031151100,2017
3976,Elgin,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6771,IL,17089851600,2017
3977,Chicago,BRFSS,13.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1295,IL,17031381900,2017
3981,Chicago,BRFSS,9.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4832,IL,17031100600,2017
4041,Chicago,BRFSS,9.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4650,IL,17031020302,2017
4051,Chicago,BRFSS,2.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2251,IL,17031240500,2017
4060,Chicago,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4257,IL,17031190401,2017
4075,Decatur,BRFSS,14.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1266,IL,17115001000,2017
4081,Chicago,BRFSS,9.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1704,IL,17031020701,2017
4098,Chicago,BRFSS,8.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1336,IL,17031310200,2017
4127,Chicago,BRFSS,17.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1243,IL,17031380700,2017
4143,Chicago,BRFSS,19.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4302,IL,17031251100,2017
4169,Peoria,BRFSS,9.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3294,IL,17143001800,2017
4179,Naperville,BRFSS,9.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3606,IL,17043846405,2017
4221,Palatine,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4314,IL,17031803604,2017
4228,Chicago,BRFSS,18.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5152,IL,17031530200,2017
4232,Joliet,BRFSS,11.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1116,IL,17197881604,2017
4234,Chicago,BRFSS,5.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3092,IL,17031040401,2017
4259,Chicago,BRFSS,18.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2219,IL,17031420600,2017
4267,Chicago,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4352,IL,17031110400,2017
4269,Chicago,BRFSS,3.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2683,IL,17031051300,2017
4278,Chicago,BRFSS,21.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2191,IL,17031690300,2017
4335,Joliet,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2931,IL,17197882602,2017
4348,Chicago,BRFSS,8.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4110,IL,17031171100,2017
4380,Chicago,BRFSS,16.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3705,IL,17031460400,2017
4388,Chicago,BRFSS,17.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2963,IL,17031430102,2017
4399,Chicago,BRFSS,9.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3893,IL,17031030101,2017
4426,Joliet,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6105,IL,17197880415,2017
4437,Chicago,BRFSS,10.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,849,IL,17031841000,2017
4448,Joliet,BRFSS,17.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1793,IL,17197883000,2017
4466,Chicago,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3371,IL,17031220902,2017
4511,Chicago,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5397,IL,17031140602,2017
4515,Naperville,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5832,IL,17043846201,2017
4518,Chicago,BRFSS,5.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2984,IL,17031070400,2017
4519,Chicago,BRFSS,17.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2258,IL,17031400500,2017
4526,Chicago,BRFSS,17.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3206,IL,17031480500,2017
4540,Chicago,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1631,IL,17031838300,2017
4545,Chicago,BRFSS,5.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2304,IL,17031031900,2017
4571,Chicago,BRFSS,2.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1647,IL,17031061000,2017
4585,Chicago,BRFSS,18.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2331,IL,17031730700,2017
4587,Chicago,BRFSS,21.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3498,IL,17031681000,2017
4604,Chicago,BRFSS,18.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1397,IL,17031271500,2017
4614,Chicago,BRFSS,10.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2609,IL,17031230400,2017
4618,Chicago,BRFSS,12.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7498,IL,17031842800,2017
4637,Chicago,BRFSS,2.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6866,IL,17031081800,2017
4638,Chicago,BRFSS,14.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3772,IL,17031834400,2017
4699,Chicago,BRFSS,6.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3438,IL,17031242500,2017
4702,Chicago,BRFSS,6.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5150,IL,17031031400,2017
4713,Chicago,BRFSS,19.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1441,IL,17031420100,2017
4720,Peoria,BRFSS,17.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3115,IL,17143000600,2017
4732,Chicago,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6399,IL,17031620300,2017
4740,Chicago,BRFSS,17.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1491,IL,17031670700,2017
4761,Chicago,BRFSS,12.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1280,IL,17031831300,2017
4815,Chicago,BRFSS,3.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1709,IL,17031070103,2017
4823,Chicago,BRFSS,19.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4609,IL,17031252202,2017
4831,Chicago,BRFSS,11.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2891,IL,17031140301,2017
4832,Chicago,BRFSS,10.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1182,IL,17031240900,2017
4834,Chicago,BRFSS,18.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3681,IL,17031750600,2017
4876,Chicago,BRFSS,17.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3615,IL,17031450300,2017
4882,Chicago,BRFSS,2.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1529,IL,17031836200,2017
4912,Evanston,BRFSS,7.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2717,IL,17031809800,2017
4930,Chicago,BRFSS,10.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3900,IL,17031210501,2017
4931,Chicago,BRFSS,11.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6137,IL,17031580700,2017
4946,Cicero,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4746,IL,17031814000,2017
4951,Chicago,BRFSS,16.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2688,IL,17031671300,2017
4955,Naperville,BRFSS,6.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3303,IL,17043846522,2017
4966,Palatine,BRFSS,9.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2997,IL,17031803901,2017
4977,Chicago,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1752,IL,17031170100,2017
5022,Joliet,BRFSS,6.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7441,IL,17197883215,2017
5026,Chicago,BRFSS,4.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2768,IL,17031833000,2017
5046,Chicago,BRFSS,19.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2539,IL,17031711500,2017
5055,Chicago,BRFSS,8.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6322,IL,17031831800,2017
5079,Decatur,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2443,IL,17115001400,2017
5082,Chicago,BRFSS,15.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4422,IL,17031250600,2017
5085,Chicago,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6364,IL,17031630500,2017
5140,Chicago,BRFSS,15.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1516,IL,17031670100,2017
5163,Chicago,BRFSS,14.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1199,IL,17031835600,2017
5180,Cicero,BRFSS,12.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4884,IL,17031814300,2017
5233,Chicago,BRFSS,8.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4163,IL,17031150600,2017
5250,Chicago,BRFSS,16.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4757,IL,17031440300,2017
5260,Chicago,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2405,IL,17031160900,2017
5277,Chicago,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4381,IL,17031301701,2017
5287,Chicago,BRFSS,9.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5143,IL,17031010702,2017
5294,Chicago,BRFSS,5.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3606,IL,17031832500,2017
5306,Chicago,BRFSS,6.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4240,IL,17031061902,2017
5325,Chicago,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1716,IL,17031640800,2017
5335,Decatur,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3455,IL,17115002402,2017
5342,Chicago,BRFSS,17.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1665,IL,17031430600,2017
5351,Chicago,BRFSS,6.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1514,IL,17031040800,2017
5379,Chicago,BRFSS,17.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2916,IL,17031470100,2017
5390,Chicago,BRFSS,19.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1598,IL,17031838600,2017
5406,Chicago,BRFSS,19.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3517,IL,17031681100,2017
5409,Chicago,BRFSS,6.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4713,IL,17031740300,2017
5433,Chicago,BRFSS,3.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2839,IL,17031060300,2017
5437,Elgin,BRFSS,10.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3767,IL,17089851102,2017
5511,Chicago,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5093,IL,17031560900,2017
5523,Chicago,BRFSS,6.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6477,IL,17031090200,2017
5525,Chicago,BRFSS,19.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1689,IL,17031270500,2017
5541,Naperville,BRFSS,7.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4900,IL,17043846521,2017
5551,Chicago,BRFSS,15.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1559,IL,17031841400,2017
5565,Elgin,BRFSS,7.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3581,IL,17089851907,2017
5568,Chicago,BRFSS,5.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3498,IL,17031080202,2017
5582,Chicago,BRFSS,6.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3222,IL,17031221300,2017
5609,Chicago,BRFSS,19.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2886,IL,17031491300,2017
5610,Chicago,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1314,IL,17031230800,2017
5622,Chicago,BRFSS,16.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1166,IL,17031730300,2017
5625,Chicago,BRFSS,5.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4754,IL,17031050500,2017
