,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
3079,Naperville,BRFSS,6.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4059,IL,17043846203,2016
3085,Chicago,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1516,IL,17031051200,2016
3101,Chicago,BRFSS,8.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3806,IL,17031330200,2016
3112,Decatur,BRFSS,15.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2047,IL,17115002200,2016
3129,Chicago,BRFSS,16.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2029,IL,17031242700,2016
3146,Chicago,BRFSS,13.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4079,IL,17031831500,2016
3150,Chicago,BRFSS,17.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5123,IL,17031310900,2016
3158,Evanston,BRFSS,10.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5739,IL,17031810200,2016
3162,Chicago,BRFSS,23.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2061,IL,17031580800,2016
3179,Chicago,BRFSS,25.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3464,IL,17031690400,2016
3205,Cicero,BRFSS,22.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4544,IL,17031814100,2016
3210,Chicago,BRFSS,20.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2544,IL,17031520600,2016
3218,Evanston,BRFSS,12.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5504,IL,17031808702,2016
3220,Chicago,BRFSS,20.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3570,IL,17031230500,2016
3222,Chicago,BRFSS,26.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1475,IL,17031834500,2016
3230,Chicago,BRFSS,9.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1664,IL,17031283200,2016
3248,Chicago,BRFSS,14.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3484,IL,17031560700,2016
3293,Chicago,BRFSS,20.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1562,IL,17031490600,2016
3324,Chicago,BRFSS,21.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4654,IL,17031301600,2016
3368,Chicago,BRFSS,3.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6866,IL,17031081800,2016
3381,Chicago,BRFSS,4.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1709,IL,17031070103,2016
3409,Joliet,BRFSS,22.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1793,IL,17197883000,2016
3411,Chicago,BRFSS,14.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6963,IL,17031020802,2016
3413,Chicago,BRFSS,21.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4486,IL,17031210502,2016
3416,Chicago,BRFSS,20.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5262,IL,17031841200,2016
3438,Chicago,BRFSS,14.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3914,IL,17031700402,2016
3472,Naperville,BRFSS,7.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3083,IL,17043846519,2016
3475,Elgin,BRFSS,12.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4056,IL,17089851909,2016
3509,Chicago,BRFSS,28.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1411,IL,17031670300,2016
3522,Chicago,BRFSS,21.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5143,IL,17031010702,2016
3524,Peoria,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3294,IL,17143001800,2016
3530,Chicago,BRFSS,6.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,16735,IL,17031330100,2016
3605,Chicago,BRFSS,9.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3985,IL,17031040100,2016
3633,Chicago,BRFSS,29.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1785,IL,17031660301,2016
3641,Chicago,BRFSS,16.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4514,IL,17031491100,2016
3682,Chicago,BRFSS,4.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2646,IL,17031071800,2016
3687,Chicago,BRFSS,13.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5280,IL,17031150800,2016
3704,Chicago,BRFSS,14.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6236,IL,17031760803,2016
3717,Chicago,BRFSS,32.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1045,IL,17031271300,2016
3746,Chicago,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3682,IL,17031241100,2016
3747,Chicago,BRFSS,33.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1366,IL,17031280400,2016
3761,Chicago,BRFSS,27.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4105,IL,17031611400,2016
3766,Chicago,BRFSS,32.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5152,IL,17031530200,2016
3771,Chicago,BRFSS,10.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5093,IL,17031560900,2016
3788,Decatur,BRFSS,29.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3703,IL,17115000300,2016
3793,Chicago,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2724,IL,17031062700,2016
3816,Chicago,BRFSS,32.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4784,IL,17031251500,2016
3826,Peoria,BRFSS,42.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1804,IL,17143000500,2016
3845,Chicago,BRFSS,17.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2424,IL,17031730100,2016
3876,Chicago,BRFSS,13.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1713,IL,17031170900,2016
3912,Chicago,BRFSS,36.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3517,IL,17031681100,2016
3928,Chicago,BRFSS,40.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4484,IL,17031838700,2016
3967,Elgin,BRFSS,19.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3960,IL,17089851301,2016
3986,Chicago,BRFSS,24.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1955,IL,17031400400,2016
4009,Chicago,BRFSS,11.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6097,IL,17031010600,2016
4011,Naperville,BRFSS,5.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3256,IL,17043846208,2016
4014,Peoria,BRFSS,8.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6088,IL,17143003102,2016
4017,Joliet,BRFSS,18.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3082,IL,17197881402,2016
4042,Chicago,BRFSS,19.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2835,IL,17031711100,2016
4053,Chicago,BRFSS,37.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2451,IL,17031842500,2016
4111,Chicago,BRFSS,13.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3699,IL,17031600900,2016
4151,Peoria,BRFSS,12.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4014,IL,17143002900,2016
4176,Chicago,BRFSS,23.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5067,IL,17031580501,2016
4193,Chicago,BRFSS,26.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2110,IL,17031843800,2016
4212,Chicago,BRFSS,14.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2923,IL,17031221000,2016
4214,Joliet,BRFSS,15.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6105,IL,17197880415,2016
4222,Chicago,BRFSS,6.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2365,IL,17031050300,2016
4231,Chicago,BRFSS,11.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3648,IL,17031150501,2016
4271,Evanston,BRFSS,8.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3250,IL,17031810302,2016
4273,Naperville,BRFSS,6.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2791,IL,17043846410,2016
4284,Chicago,BRFSS,8.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1691,IL,17031282800,2016
4314,Chicago,BRFSS,16.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4340,IL,17031020602,2016
4337,Chicago,BRFSS,20.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5887,IL,17031250400,2016
4339,Cicero,BRFSS,18.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2893,IL,17031813801,2016
4364,Chicago,BRFSS,14.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4757,IL,17031440300,2016
4394,Chicago,BRFSS,27.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3314,IL,17031460700,2016
4407,Chicago,BRFSS,28.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2366,IL,17031660700,2016
4420,Chicago,BRFSS,7.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2518,IL,17031320400,2016
4428,Chicago,BRFSS,4.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2839,IL,17031060300,2016
4440,Palatine,BRFSS,6.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2705,IL,17031803701,2016
4467,Chicago,BRFSS,31.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2045,IL,17031611900,2016
4480,Chicago,BRFSS,33.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2539,IL,17031260800,2016
4499,Chicago,BRFSS,8.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2662,IL,17031410800,2016
4506,Chicago,BRFSS,11.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3785,IL,17031160300,2016
4516,Elgin,BRFSS,13.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6587,IL,17089851904,2016
4530,Chicago,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6345,IL,17031063200,2016
4553,Chicago,BRFSS,17.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2955,IL,17031190701,2016
4635,Chicago,BRFSS,4.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2870,IL,17031062200,2016
4639,Palatine,BRFSS,6.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2954,IL,17031804106,2016
4659,Chicago,BRFSS,21.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2934,IL,17031390400,2016
4666,Joliet,BRFSS,13.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2722,IL,17197883209,2016
4675,Chicago,BRFSS,24.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2331,IL,17031730700,2016
4708,Chicago,BRFSS,26.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3611,IL,17031691400,2016
4723,Chicago,BRFSS,20.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2963,IL,17031430102,2016
4789,Evanston,BRFSS,4.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4896,IL,17031810000,2016
4806,Chicago,BRFSS,39.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1431,IL,17031680600,2016
4838,Chicago,BRFSS,6.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3477,IL,17031241600,2016
4844,Decatur,BRFSS,28.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1544,IL,17115002100,2016
4866,Chicago,BRFSS,20.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2989,IL,17031580100,2016
4934,Chicago,BRFSS,40.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1259,IL,17031671100,2016
4940,Peoria,BRFSS,19.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,255,IL,17143004802,2016
4970,Chicago,BRFSS,11.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4352,IL,17031110400,2016
5014,Chicago,BRFSS,20.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1713,IL,17031838100,2016
5030,Chicago,BRFSS,6.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5150,IL,17031031400,2016
5033,Chicago,BRFSS,5.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2391,IL,17031830800,2016
5040,Chicago,BRFSS,19.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4317,IL,17031080400,2016
5048,Chicago,BRFSS,10.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6463,IL,17031640300,2016
5061,Naperville,BRFSS,5.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8029,IL,17197880312,2016
5066,Chicago,BRFSS,21.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1188,IL,17031381800,2016
5083,Chicago,BRFSS,10.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1196,IL,17031210800,2016
5099,Chicago,BRFSS,13.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7076,IL,17031031300,2016
5127,Chicago,BRFSS,29.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2397,IL,17031836700,2016
5131,Chicago,BRFSS,14.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2327,IL,17031410600,2016
5139,Chicago,BRFSS,23.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5357,IL,17031301803,2016
5155,Chicago,BRFSS,26.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6731,IL,17031842100,2016
5157,Chicago,BRFSS,36.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5112,IL,17031251800,2016
5235,Chicago,BRFSS,12.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7540,IL,17031150200,2016
5261,Chicago,BRFSS,4.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4884,IL,17031081300,2016
5273,Chicago,BRFSS,5.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1870,IL,17031832300,2016
5282,Chicago,BRFSS,28.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,752,IL,17031380500,2016
5330,Chicago,BRFSS,13.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1211,IL,17031640100,2016
5347,Chicago,BRFSS,28.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2953,IL,17031252201,2016
5357,Chicago,BRFSS,27.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5194,IL,17031300700,2016
5393,Chicago,BRFSS,9.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4785,IL,17031740400,2016
5446,Chicago,BRFSS,20.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3689,IL,17031430101,2016
5460,Elgin,BRFSS,13.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5181,IL,17031804404,2016
5474,Naperville,BRFSS,5.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5451,IL,17043846207,2016
5476,Chicago,BRFSS,6.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6895,IL,17031833100,2016
5489,Chicago,BRFSS,8.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3001,IL,17031243400,2016
5493,Chicago,BRFSS,11.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5893,IL,17031160700,2016
5507,Decatur,BRFSS,25.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4490,IL,17115002903,2016
5509,Chicago,BRFSS,30.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3803,IL,17031460302,2016
5516,Chicago,BRFSS,25.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2610,IL,17031440900,2016
5548,Naperville,BRFSS,5.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3600,IL,17043846106,2016
5550,Chicago,BRFSS,16.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5458,IL,17031151100,2016
5560,Cicero,BRFSS,15.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4978,IL,17031814500,2016
5589,Chicago,BRFSS,16.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6628,IL,17031550100,2016
5595,Chicago,BRFSS,17.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2040,IL,17031190900,2016
5617,Chicago,BRFSS,13.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4257,IL,17031190401,2016
5627,Chicago,BRFSS,12.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2730,IL,17031839800,2016
5661,Chicago,BRFSS,19.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1295,IL,17031381900,2016
5675,Chicago,BRFSS,23.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3681,IL,17031750600,2016
5677,Chicago,BRFSS,23.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1236,IL,17031231100,2016
5731,Peoria,BRFSS,18.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2487,IL,17143004102,2016
5735,Chicago,BRFSS,5.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4240,IL,17031061902,2016
5764,Joliet,BRFSS,11.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7441,IL,17197883215,2016
