,year,org_id,loan_amt,entity_structure,structure_edit,total_proj_cost,loan_pct,food_desert,food_desert_2,hffi_year,proj_desc,bus_type,activity,activity_2,activity_3,activity_other,latitude,longitude,street,address_2,city,state,zipcode,zipcode_4,fips,address,location,point,lat,long,alt,
56,2018,17650,12000,FORPROFIT,Forprofit,12000,1,ERS,,2016,Farms 350 acres consisting of soy beans and corn. He and his wife also have a road side stand where they sell sweet corn and other fresh produce that is located in a food desert.,NONRETAIL,PRODUCTION,Production,Production and Distribution,,42.23868233,-84.73670391,2216 W WILSON RD,,CLIO,MI,48420,,26049010113,"2216 W WILSON RD,CLIO,MI,48420",,,43.163268,-83.72286,,
57,2018,17650,20000,FORPROFIT,Forprofit,20000,1,ERS,,2016,Farms 350 acres consisting of soy beans and corn. He and his wife also have a road side stand where they sell sweet corn and other fresh produce that is located in a food desert.,NONRETAIL,PRODUCTION,Production,Production and Distribution,,43.3718218,-83.58350738,2216 W WILSON RD,,CLIO,MI,48420,,26049010113,"2216 W WILSON RD,CLIO,MI,48420",,,43.163268,-83.72286,,
58,2018,17650,22000,FORPROFIT,Forprofit,22000,1,ERS,,2016,Farms 350 acres consisting of soy beans and corn. He and his wife also have a road side stand where they sell sweet corn and other fresh produce that is located in a food desert.,NONRETAIL,PRODUCTION,Production,Production and Distribution,,43.1630355,-83.72295975,2216 W WILSON RD,,CLIO,MI,48420,,26049010113,"2216 W WILSON RD,CLIO,MI,48420",,,43.163268,-83.72286,,
59,2018,17650,47500,FORPROFIT,Forprofit,47500,1,ERS,,2016,Ships Grass fed and finished beef to farmers markets in federal food deserts,NONRETAIL,PRODUCTION,Production,Production and Distribution,,43.23870448,-83.86698387,PO BOX 260,,MILLINGTON,MI,48746,,26157001300,"PO BOX 260,MILLINGTON,MI,48746",,,43.2624932,-83.6120405,,
60,2018,17650,300000,FORPROFIT,Forprofit,300000,1,ERS,,2016,Grocery Store,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,43.25725599,-82.88118968,1461 PECK RD,,BROWN CITY,MI,48416,,26151971200,"1461 PECK RD,BROWN CITY,MI,48416",,,43.257336,-82.88086,,
61,2018,17650,300000,FORPROFIT,Forprofit,300000,1,ERS,,2016,Grocery Store located in the city of Flint provides fresh foods to the surrounding community,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,42.98166858,-83.69297759,4644 FENTON RD,,FLINT,MI,48507,,26049013500,"4644 FENTON RD,FLINT,MI,48507","4644, Fenton Road, Flint, Genesee County, Michigan, 48507, United States of America","(42.981823062500006, -83.6927900625, 0.0)",42.98182306,-83.69279006,0,
62,2018,1189,500000,FORPROFIT,Forprofit,500000,1,ERS,,2017,Grocery store in food desert serving urban & rural communities creating job opportunities,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,Not Applicable,34.21687599,-118.3693575,4229 Southwest Blvd,,Tulsa,OK,74107,,40143004700,"4229 Southwest Blvd,Tulsa,OK,74107","4229, Southwest Boulevard, Red Fork, Tulsa, Tulsa County, Oklahoma, 74107, United States of America","(36.10287697337544, -96.02546696800339, 0.0)",36.10287697,-96.02546697,0,
63,2017,457,32500,FORPROFIT,Forprofit,32500,1,ERS,,2011,healthier products,RETAIL,BODEGA,Corner Store,Corner store,,,,216 Hancock Street,,Springfield,MA,1109,,,"216 Hancock Street,Springfield,MA,1109",,,42.103943,-72.56776,,
64,2017,457,86000,FORPROFIT,Forprofit,125000,0.69,ERS,,2011,cattle farm,NONRETAIL,PRODUCTION,Production,Production and Distribution,,,,594 Windsor Road,,Cheshire,MA,1225,,,"594 Windsor Road,Cheshire,MA,1225","594, Windsor Road, Martin, Arnoldville, Cheshire, Berkshire County, Massachusetts, 01225, United States of America","(42.557221150000004, -73.13336409665663, 0.0)",42.55722115,-73.1333641,0,
65,2017,457,5000,FORPROFIT,Forprofit,5000,1,ERS,,2014,grocery store,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,766 Enfield Street  Unit 4,,Enfield,CT,6082,,,"766 Enfield Street  Unit 4,Enfield,CT,6082",,,42.00184,-72.59346,,
66,2017,457,47000,FORPROFIT,Forprofit,47000,1,ERS,,2014,non-retail 25% allotment,NONRETAIL,SALE,Sale,Restaurant and Specialty Sales,coffee shop,,,2133 Boston Road,,Wilbraham,MA,1095,,,"2133 Boston Road,Wilbraham,MA,1095","2133, Boston Road, North Wilbraham, Wilbraham, Hampden County, Massachusetts, 01056-2785, United States of America","(42.150106699999995, -72.46832542159856, 0.0)",42.1501067,-72.46832542,0,
67,2017,457,40000,FORPROFIT,Cooperative,75000,0.53,ERS,,2011,Cooperative grocery store,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,12 North Main Street,,Orange,MA,1364,,,"12 North Main Street,Orange,MA,1364","12, Main Street, North Orange, Orange, Franklin County, Massachusetts, 01364, United States of America","(42.63496216325119, -72.26083643795644, 0.0)",42.63496216,-72.26083644,0,
68,2017,457,50000,FORPROFIT,Forprofit,50000,1,ERS,,2014,grocery store,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,766 Enfield Street  Unit 4,,Enfield,CT,6082,,,"766 Enfield Street  Unit 4,Enfield,CT,6082",,,42.00184,-72.59346,,
69,2017,457,160000,FORPROFIT,Forprofit,5000000,0.03,ERS,,2014,grocery store,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,83 Maple Street,,Springfield,MA,1105,,,"83 Maple Street,Springfield,MA,1105","83, Maple Street, South End, Springfield, Hampden County, Massachusetts, 01105, United States of America","(42.1018161, -72.58160618959963, 0.0)",42.1018161,-72.58160619,0,
70,2017,457,5000,FORPROFIT,Forprofit,5000,1,ERS,,2014,Asian market,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,766 Enfield Street  Unit 4,,Enfield,CT,6082,,,"766 Enfield Street  Unit 4,Enfield,CT,6082",,,42.00184,-72.59346,,
71,2017,457,450000,FORPROFIT,Cooperative,7500000,0.06,ERS,,2014,Cooperative Natural Food Grovery Store,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,330 North King Street,,Northampton,MA,1060,,,"330 North King Street,Northampton,MA,1060","River Valley Co-op, 330, North King Street, Laurel Park, Northampton, Hampshire County, Massachusetts, 1060, United States of America","(42.3478298, -72.6433711, 0.0)",42.3478298,-72.6433711,0,
72,2017,457,98000,FORPROFIT,Forprofit,100000,0.98,ERS,,2014,Restaurant,NONRETAIL,SALE,Restaurant,Restaurant and Specialty Sales,,,,124 Elm Street,,Westfield,MA,1085,,,"124 Elm Street,Westfield,MA,1085","124, Elm Street, Trainfield, Westfield, Hampden County, Massachusetts, 01085, United States of America","(42.12328057142857, -72.74844714285715, 0.0)",42.12328057,-72.74844714,0,
73,2017,457,40000,FORPROFIT,Forprofit,40000,1,ERS,,2014,healthy food vending machines,RETAIL,OTHER,Sale,Restaurant and Specialty Sales,vending machines,,,s,,East Longmeadow,MA,1028,3154,,"s,East Longmeadow,MA,1028","East Longmeadow, Hampden County, Massachusetts, 01028, United States of America","(42.0602543, -72.4989821, 0.0)",42.0602543,-72.4989821,0,
74,2017,457,12450,FORPROFIT,Forprofit,250000,0.05,ERS,,2014,organic pickle production,NONRETAIL,PRODUCTION,Production,Production and Distribution,,,,311 Wells Street,,Greenfield,MA,1301,,,"311 Wells Street,Greenfield,MA,1301","311, Wells Street, Cheapside, Greenfield, Franklin County, Massachusetts, 01301, United States of America","(42.60213905, -72.60649841172744, 0.0)",42.60213905,-72.60649841,0,
75,2017,2128,250000,FORPROFIT,Forprofit,500000,0.5,OTHER,Fresh Zone a NYC designation - http://maps.nyc.gov/doitt/nycitymap,2013,"250,000 LIIF for SandyRelief to cover expenses and loses due to Superstorm Sandy",RETAIL,GROCERYSTORE,Other,Other,Grocery Store,,,2052 MOTT AVE,,FAR ROCKAWAY,NY,11691,,,"2052 MOTT AVE,FAR ROCKAWAY,NY,11691","Mott Avenue, Roy Reuther Houses, Far Rockaway, Queens County, New York, 11691, United States of America","(40.606029, -73.758773, 0.0)",40.606029,-73.758773,0,
76,2017,2128,4000000,FORPROFIT,Forprofit,18550700,0.22,OTHER,The Food Trust,2015,Construction of mixed use commercial and retail with Whole Foods as anchor,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,Grocery Store,,,609 Broad St,,Newark,NJ,7102,,,"609 Broad St,Newark,NJ,7102","609, Broad Street, Teachers Village, Roseville, Newark, Essex County, New Jersey, 07102, United States of America","(40.7402715, -74.169652, 0.0)",40.7402715,-74.169652,0,
77,2017,2128,1032400,FORPROFIT,Forprofit,4787060,0.22,OTHER,The Food Trust,2015,Construction of mixed use commercial and retail with Whole Foods as anchor,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,Grocery Store,,,609 Broad St,,Newark,NJ,7102,,,"609 Broad St,Newark,NJ,7102","609, Broad Street, Teachers Village, Roseville, Newark, Essex County, New Jersey, 07102, United States of America","(40.7402715, -74.169652, 0.0)",40.7402715,-74.169652,0,
79,2017,2128,1500000,FORPROFIT,Forprofit,18900000,0.08,OTHER,TRF,2013,Transformation of a vacant and derelict supermarket building into a healthy food hub.,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,Grocery Store,,,300 N BROAD ST,,NEW ORLEANS,LA,70119,,,"300 N BROAD ST,NEW ORLEANS,LA,70119","Whole Foods Market, 300, North Broad Street, Faubourg St. John, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96718, -90.0844933, 0.0)",29.96718,-90.0844933,0,
80,2017,1288,60000,NONPROFIT,Nonprofit,60000,1,ERS,,2014,Intermediary loan to Native CDFI to support loans to the producers of healthy foods,NONRETAIL,PRODUCTION,Production,Production and Distribution,,,,101 Pata Street,,Browning,MT,59417,,,"101 Pata Street,Browning,MT,59417","Pata Street, Browning, Glacier County, Montana, United States of America","(48.5587411, -113.0149573, 0.0)",48.5587411,-113.0149573,0,
81,2017,1288,150000,NONPROFIT,Nonprofit,150000,1,ERS,,2014,Intermediary loan to Native CDFI to support loans to the producers of healthy foods,NONRETAIL,PRODUCTION,Production,Production and Distribution,,,,941 O Street,Suite 107,Lincoln,NE,68508,,,"941 O Street,Lincoln,NE,68508","Terminal Building, 941, O Street, Downtown, Haymarket, Lincoln, Lancaster County, Nebraska, 68508, United States of America","(40.8132792, -96.70735663881595, 0.0)",40.8132792,-96.70735664,0,
82,2017,638,124000,NONPROFIT,Nonprofit,1200000,0.1,ERS,,2012,Sav-a-Lot Grocery Store with healthy food selection,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,3529 Reading,,Cincinnati,OH,45229,,39061006800,"3529 Reading,Cincinnati,OH,45229","3529, Reading Road, Pill Hill, Avondale, Cincinnati, Hamilton County, Ohio, 45229, United States of America","(39.14496405263158, -84.49071863157894, 0.0)",39.14496405,-84.49071863,0,
83,2017,151,30000,FORPROFIT,Forprofit,85248,0.35,ERS,,2014,Wholegrain Retail Bakery,RETAIL,OTHER,Sale,Restaurant and Specialty Sales,BAKERY,,,402 Connecticut St,,Buffalo,NY,14213,,,"402 Connecticut St,Buffalo,NY,14213","BreadHive Bakery & Cafe, 402, Connecticut Street, Five Points, Cobblestone District, Buffalo, Erie County, New York, 14213, United States of America","(42.9067556, -78.8863505, 0.0)",42.9067556,-78.8863505,0,
84,2017,151,450000,FORPROFIT,Forprofit,3224544,0.14,ERS,,2014,Natural Food Coop,RETAIL,COOPERATIVE,Grocery Store,Grocery Store,,,,1678 Hertel Avenue,,Buffalo,NY,14216,,,"1678 Hertel Avenue,Buffalo,NY,14216","Lexington Coop, 1678, Hertel Avenue, North Park, Buffalo, Erie County, New York, 14216, United States of America","(42.9479262, -78.84604647115779, 0.0)",42.9479262,-78.84604647,0,
85,2017,151,100000,FORPROFIT,Forprofit,1718000,0.06,ERS,,2011,Natural food coop,RETAIL,COOPERATIVE,Grocery Store,Grocery Store,,,,526 Gaffney Road,,Fairbanks,AK,99701,,,"526 Gaffney Road,Fairbanks,AK,99701","526, Gaffney Road, South Fairbanks, Fairbanks, Fairbanks North Star, Alaska, 99701, United States of America","(64.83710202145308, -147.71643215408838, 0.0)",64.83710202,-147.7164322,0,
86,2017,151,126009,FORPROFIT,Forprofit,270000,0.47,ERS,,2011,Natural food coop,RETAIL,COOPERATIVE,Grocery Store,Grocery Store,,,,109 W. Baraga Ave.,,Marquette,MI,49855,4728,26103000300,"109 W. Baraga Ave.,Marquette,MI,49855","109, West Baraga Avenue, Marquette, Marquette County, Michigan, 49855, United States of America","(46.54071816285807, -87.39396524178517, 0.0)",46.54071816,-87.39396524,0,
87,2017,151,100000,FORPROFIT,Forprofit,1718000,0.06,ERS,,2011,Natural food coop,RETAIL,COOPERATIVE,Grocery Store,Grocery Store,,,,526 Gaffney Road,,Fairbanks,AK,99701,,,"526 Gaffney Road,Fairbanks,AK,99701","526, Gaffney Road, South Fairbanks, Fairbanks, Fairbanks North Star, Alaska, 99701, United States of America","(64.83710202145308, -147.71643215408838, 0.0)",64.83710202,-147.7164322,0,
88,2017,151,224016,FORPROFIT,Forprofit,480000,0.47,ERS,,2011,Natural foods coop,RETAIL,COOPERATIVE,Grocery Store,Grocery Store,,,,109 W. Baraga Ave.,,Marquette,MI,49855,4728,26103000300,"109 W. Baraga Ave.,Marquette,MI,49855","109, West Baraga Avenue, Marquette, Marquette County, Michigan, 49855, United States of America","(46.54071816285807, -87.39396524178517, 0.0)",46.54071816,-87.39396524,0,
89,2017,151,300000,FORPROFIT,Forprofit,2287000,0.13,ERS,,2014,Natural Food Coop,RETAIL,COOPERATIVE,Grocery Store,Grocery Store,,,,921 E Washington Street,,Bloomington,IL,61701,,,"921 E Washington Street,Bloomington,IL,61701","Green Top Grocery, 921, East Washington Street, Bloomington, McLean County, Illinois, 61701, United States of America","(40.4795642, -88.98051720361354, 0.0)",40.4795642,-88.9805172,0,
90,2017,1583,1600000,NONPROFIT,Nonprofit,2150460,0.74,ERS,,2016,Renovation of food bank prep and distribution center,RETAIL,OTHER,Distribution,Production and Distribution,nonprofit org expanding healthy food access,,,3501 Industrial 25th Street,,Fort Pierce,FL,34946,,,"3501 Industrial 25th Street,Fort Pierce,FL,34946",,,27.492954,-80.350685,,
91,2017,30,40000,FORPROFIT,Forprofit,40000,1,ERS,,2015,Farm Stand,RETAIL,COOPERATIVE,Sale,Restaurant and Specialty Sales,,,,282 Nickerson Road,,Swanville,ME,4915,,,"282 Nickerson Road,Swanville,ME,4915","282, Nickerson Road, Belfast, Waldo County, Maine, 04915, United States of America","(44.49741112220788, -68.97619744892403, 0.0)",44.49741112,-68.97619745,0,
92,2017,30,45000,FORPROFIT,Cooperative,325000,0.14,ERS,,2016,Cooperative Retail Space,RETAIL,COOPERATIVE,Other,Other,,,,199 Heal Road,,Lincolnville,ME,4849,,,"199 Heal Road,Lincolnville,ME,4849","199, Heal Road, Lincolnville Center, Waldo County, Maine, 04850, United States of America","(44.2946885, -69.1235018, 0.0)",44.2946885,-69.1235018,0,
95,2017,575,5000,FORPROFIT,Forprofit,8000,0.63,TRF,,2016,Corner Store Expanding Healthy Food Offerings,RETAIL,CORNERSTORE,Corner Store,Corner store,,,,207 Brownsville Rd,,Mt. Oliver,PA,15210,,,"207 Brownsville Rd,Mt. Oliver,PA,15210","207, Brownsville Road, Billy Buck Hill, Mount Oliver, Allegheny County, Pennsylvania, 15210, United States of America","(40.4156485, -79.9871545, 0.0)",40.4156485,-79.9871545,0,
96,2017,575,3000,FORPROFIT,Forprofit,3000,1,ERS,,2015,Cornerstore with an emphasis on healthy offerings,RETAIL,CORNERSTORE,Corner Store,Corner store,,,,831 E Warrington,,Pittsburgh,PA,15210,,,"831 E Warrington,Pittsburgh,PA,15210",,,40.422064,-79.992502,,
97,2017,575,202979,FORPROFIT,Forprofit,373979,0.54,ERS,,2014,Real Estate Portion of Butcher Shop Providing Lean Meats,RETAIL,CORNERSTORE,Corner Store,Corner store,,,,5145 BUTLER STREET,,Pittsburgh,PA,15201,,,"5145 BUTLER STREET,Pittsburgh,PA,15201","5145, Butler Street, Upper Lawrenceville, Sharpe Hill, Pittsburgh, Allegheny County, Pennsylvania, 15201, United States of America","(40.47932116450517, -79.95522462059738, 0.0)",40.47932116,-79.95522462,0,
98,2017,575,32975,FORPROFIT,Forprofit,161779,0.2,OTHER,Not in a food desert,2015,Fresh Pressed Juice & Snack Caf̩,RETAIL,OTHER,Sale,Restaurant and Specialty Sales,Fresh Pressed Juice Caf̩,,,2620 West 8th Street,,Erie,PA,16505,,,"2620 West 8th Street,Erie,PA,16505","West 8th Street, Dock Junction, Erie, Erie County, Pennsylvania, 16505, United States of America","(42.1180843, -80.1094739, 0.0)",42.1180843,-80.1094739,0,
99,2017,575,83509.31,FORPROFIT,Forprofit,83509.31,1,ERS,,2015,"Buildout & Working Capital for bakery retail space using fruits, vegetables, and whole grains",RETAIL,OTHER,Sale,Restaurant and Specialty Sales,Healthy Foods Bakery,,,4905 Penn Ave,,Pittsburgh,PA,15224,,,"4905 Penn Ave,Pittsburgh,PA,15224","4905, Penn Avenue, Garfield, Park View, Pittsburgh, Allegheny County, Pennsylvania, 15224, United States of America","(40.465339971443505, -79.9449400443458, 0.0)",40.46533997,-79.94494004,0,
100,2017,575,192000,FORPROFIT,Forprofit,479200,0.4,TRF,,2016,Full Service Grocery Store,RETAIL,GROCERYSTORE,Grocery Store,Grocery Store,,,,1 North Main St,,Point Marion,PA,15474,,,"1 North Main St,Point Marion,PA,15474",,,39.741104,-79.89999,,
101,2017,575,500000,FORPROFIT,Forprofit,530000,0.94,ERS,,2015,Startup resources & training to underserved food entrepreneurs with focus on healthy food purveyors,RETAIL,OTHER,Other,Other,Nonprofit Food Incubator,,,2312 Main St,,Sharpsburg,PA,15215,,,"2312 Main St,Sharpsburg,PA,15215","2312, Main Street, Sharpsburg, Allegheny County, Pennsylvania, 15215, United States of America","(40.4934543903032, -79.91422405929394, 0.0)",40.49345439,-79.91422406,0,
102,2017,575,500000,NONPROFIT,Nonprofit,15248253,0.03,TRF,,2014,Bennet Station Town Square Food Hub construction project to provide fresh and affordable food,RETAIL,OTHER,Grocery Store,Grocery Store,Downtown area food hub,,,524 Grant Avenue,,Millvale,PA,15209,,,"524 Grant Avenue,Millvale,PA,15209","524, Grant Avenue, Millvale, Allegheny County, Pennsylvania, 15209, United States of America","(40.48077360176256, -79.97453536321177, 0.0)",40.4807736,-79.97453536,0,
103,2017,575,25000,FORPROFIT,Forprofit,25000,1,ERS,,2015,"Farm specializing in organic fruits, vegetables and proteins",NONRETAIL,PRODUCTION,Production,Production and Distribution,,,,897 Churchview Ave,,Pittsburgh,PA,15236,,,"897 Churchview Ave,Pittsburgh,PA,15236","Churchview Avenue, Carrick, Willock, Pittsburgh, Allegheny County, Pennsylvania, 15236, United States of America","(40.3857495, -79.9782492, 0.0)",40.3857495,-79.9782492,0,
